data_somministrazione,fornitore,area,fascia_anagrafica,sesso_maschile,sesso_femminile,prima_dose,seconda_dose,pregressa_infezione,dose_addizionale_booster,codice_NUTS1,codice_NUTS2,codice_regione_ISTAT,nome_area
2020-12-30,Pfizer/BioNTech,LOM,40-49,10,16,26,0,0,0,ITC,ITC4,3,Lombardia
2020-12-30,Pfizer/BioNTech,LOM,50-59,13,21,34,0,0,0,ITC,ITC4,3,Lombardia
2020-12-30,Pfizer/BioNTech,LOM,60-69,4,2,6,0,0,0,ITC,ITC4,3,Lombardia
2020-12-30,Pfizer/BioNTech,LOM,70-79,1,0,1,0,0,0,ITC,ITC4,3,Lombardia
2020-12-30,Pfizer/BioNTech,MAR,20-29,1,3,4,0,0,0,ITI,ITI3,11,Marche
2020-12-30,Pfizer/BioNTech,MAR,30-39,0,1,1,0,0,0,ITI,ITI3,11,Marche
2020-12-30,Pfizer/BioNTech,MAR,40-49,1,2,3,0,0,0,ITI,ITI3,11,Marche
2020-12-30,Pfizer/BioNTech,MAR,50-59,2,6,8,0,0,0,ITI,ITI3,11,Marche
2020-12-30,Pfizer/BioNTech,MAR,60-69,1,0,1,0,0,0,ITI,ITI3,11,Marche
2020-12-30,Pfizer/BioNTech,PAB,20-29,19,33,51,0,1,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2020-12-30,Pfizer/BioNTech,PAB,30-39,35,31,65,0,1,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2020-12-30,Pfizer/BioNTech,PAB,40-49,52,83,135,0,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2020-12-30,Pfizer/BioNTech,PAB,50-59,51,48,99,0,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2020-12-30,Pfizer/BioNTech,PAB,60-69,26,11,37,0,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2020-12-30,Pfizer/BioNTech,PAB,70-79,1,0,1,0,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2020-12-30,Pfizer/BioNTech,PAT,40-49,0,1,1,0,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2020-12-30,Pfizer/BioNTech,PAT,50-59,0,1,1,0,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2020-12-30,Pfizer/BioNTech,PAT,60-69,0,2,2,0,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2020-12-30,Pfizer/BioNTech,PAT,70-79,1,0,1,0,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2020-12-30,Pfizer/BioNTech,PAT,80-89,1,0,1,0,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2020-12-30,Pfizer/BioNTech,PAT,90+,1,0,1,0,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2020-12-30,Pfizer/BioNTech,PIE,20-29,48,83,131,0,0,0,ITC,ITC1,1,Piemonte
2020-12-30,Pfizer/BioNTech,PIE,30-39,65,44,109,0,0,0,ITC,ITC1,1,Piemonte
2020-12-30,Pfizer/BioNTech,PIE,40-49,79,105,184,0,0,0,ITC,ITC1,1,Piemonte
2020-12-30,Pfizer/BioNTech,PIE,50-59,80,145,225,0,0,0,ITC,ITC1,1,Piemonte
2020-12-30,Pfizer/BioNTech,PIE,60-69,56,46,102,0,0,0,ITC,ITC1,1,Piemonte
2020-12-30,Pfizer/BioNTech,PUG,40-49,0,1,1,0,0,0,ITF,ITF4,16,Puglia
2020-12-30,Pfizer/BioNTech,SIC,20-29,15,12,27,0,0,0,ITG,ITG1,19,Sicilia
2020-12-30,Pfizer/BioNTech,SIC,30-39,32,31,63,0,0,0,ITG,ITG1,19,Sicilia
2020-12-30,Pfizer/BioNTech,SIC,40-49,29,21,50,0,0,0,ITG,ITG1,19,Sicilia
2020-12-30,Pfizer/BioNTech,SIC,50-59,40,14,54,0,0,0,ITG,ITG1,19,Sicilia
2020-12-30,Pfizer/BioNTech,SIC,60-69,24,13,37,0,0,0,ITG,ITG1,19,Sicilia
2020-12-30,Pfizer/BioNTech,TOS,12-19,2,0,2,0,0,0,ITI,ITI1,9,Toscana
2020-12-30,Pfizer/BioNTech,TOS,20-29,9,3,12,0,0,0,ITI,ITI1,9,Toscana
2020-12-30,Pfizer/BioNTech,TOS,30-39,7,9,16,0,0,0,ITI,ITI1,9,Toscana
2020-12-30,Pfizer/BioNTech,TOS,40-49,5,17,22,0,0,0,ITI,ITI1,9,Toscana
2020-12-30,Pfizer/BioNTech,TOS,50-59,15,20,35,0,0,0,ITI,ITI1,9,Toscana
2020-12-30,Pfizer/BioNTech,TOS,60-69,11,9,20,0,0,0,ITI,ITI1,9,Toscana
2020-12-30,Pfizer/BioNTech,TOS,70-79,20,16,36,0,0,0,ITI,ITI1,9,Toscana
2020-12-30,Pfizer/BioNTech,TOS,80-89,24,84,108,0,0,0,ITI,ITI1,9,Toscana
2020-12-30,Pfizer/BioNTech,TOS,90+,11,65,76,0,0,0,ITI,ITI1,9,Toscana
2020-12-30,Pfizer/BioNTech,VEN,20-29,14,38,52,0,0,0,ITH,ITH3,5,Veneto
2020-12-30,Pfizer/BioNTech,VEN,30-39,46,76,122,0,0,0,ITH,ITH3,5,Veneto
2020-12-30,Pfizer/BioNTech,VEN,40-49,57,144,201,0,0,0,ITH,ITH3,5,Veneto
2020-12-30,Pfizer/BioNTech,VEN,50-59,66,150,216,0,0,0,ITH,ITH3,5,Veneto
2020-12-30,Pfizer/BioNTech,VEN,60-69,46,27,73,0,0,0,ITH,ITH3,5,Veneto
2020-12-30,Pfizer/BioNTech,VEN,70-79,4,4,8,0,0,0,ITH,ITH3,5,Veneto
2020-12-30,Pfizer/BioNTech,VEN,80-89,10,10,20,0,0,0,ITH,ITH3,5,Veneto
2020-12-30,Pfizer/BioNTech,VEN,90+,2,5,7,0,0,0,ITH,ITH3,5,Veneto
2020-12-31,Pfizer/BioNTech,CAM,12-19,1,0,1,0,0,0,ITF,ITF3,15,Campania
2020-12-31,Pfizer/BioNTech,CAM,20-29,48,78,126,0,0,0,ITF,ITF3,15,Campania
2020-12-31,Pfizer/BioNTech,CAM,30-39,127,147,274,0,0,0,ITF,ITF3,15,Campania
2020-12-31,Pfizer/BioNTech,CAM,40-49,171,182,352,0,1,0,ITF,ITF3,15,Campania
2020-12-31,Pfizer/BioNTech,CAM,50-59,231,191,421,0,1,0,ITF,ITF3,15,Campania
2020-12-31,Pfizer/BioNTech,CAM,60-69,229,79,307,0,1,0,ITF,ITF3,15,Campania
2020-12-31,Pfizer/BioNTech,CAM,70-79,3,2,5,0,0,0,ITF,ITF3,15,Campania
2020-12-31,Pfizer/BioNTech,CAM,80-89,1,0,1,0,0,0,ITF,ITF3,15,Campania
2020-12-31,Pfizer/BioNTech,EMR,20-29,67,174,241,0,0,0,ITH,ITH5,8,Emilia-Romagna
2020-12-31,Pfizer/BioNTech,EMR,30-39,174,230,404,0,0,0,ITH,ITH5,8,Emilia-Romagna
2020-12-31,Pfizer/BioNTech,EMR,40-49,151,311,460,0,2,0,ITH,ITH5,8,Emilia-Romagna
2020-12-31,Pfizer/BioNTech,EMR,50-59,146,353,498,0,1,0,ITH,ITH5,8,Emilia-Romagna
2020-12-31,Pfizer/BioNTech,EMR,60-69,183,115,298,0,0,0,ITH,ITH5,8,Emilia-Romagna
2020-12-31,Pfizer/BioNTech,EMR,70-79,21,34,54,0,1,0,ITH,ITH5,8,Emilia-Romagna
2020-12-31,Pfizer/BioNTech,EMR,80-89,25,121,145,0,1,0,ITH,ITH5,8,Emilia-Romagna
2020-12-31,Pfizer/BioNTech,EMR,90+,15,102,117,0,0,0,ITH,ITH5,8,Emilia-Romagna
2020-12-31,Pfizer/BioNTech,FVG,20-29,38,85,122,0,1,0,ITH,ITH4,6,Friuli-Venezia Giulia
2020-12-31,Pfizer/BioNTech,FVG,30-39,90,132,222,0,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2020-12-31,Pfizer/BioNTech,FVG,40-49,74,180,254,0,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2020-12-31,Pfizer/BioNTech,FVG,50-59,83,211,294,0,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2020-12-31,Pfizer/BioNTech,FVG,60-69,84,63,147,0,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2020-12-31,Pfizer/BioNTech,FVG,70-79,15,2,17,0,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2020-12-31,Pfizer/BioNTech,FVG,80-89,1,0,1,0,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2020-12-31,Pfizer/BioNTech,FVG,90+,1,0,1,0,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2020-12-31,Pfizer/BioNTech,LAZ,20-29,138,297,435,0,0,0,ITI,ITI4,12,Lazio
2020-12-31,Pfizer/BioNTech,LAZ,30-39,405,569,974,0,0,0,ITI,ITI4,12,Lazio
2020-12-31,Pfizer/BioNTech,LAZ,40-49,422,890,1310,0,2,0,ITI,ITI4,12,Lazio
2020-12-31,Pfizer/BioNTech,LAZ,50-59,571,979,1547,0,3,0,ITI,ITI4,12,Lazio
2020-12-31,Pfizer/BioNTech,LAZ,60-69,559,327,884,0,2,0,ITI,ITI4,12,Lazio
2020-12-31,Pfizer/BioNTech,LAZ,70-79,32,32,64,0,0,0,ITI,ITI4,12,Lazio
2020-12-31,Pfizer/BioNTech,LAZ,80-89,27,81,108,0,0,0,ITI,ITI4,12,Lazio
2020-12-31,Pfizer/BioNTech,LAZ,90+,6,57,63,0,0,0,ITI,ITI4,12,Lazio
2020-12-31,Pfizer/BioNTech,LIG,20-29,19,55,74,0,0,0,ITC,ITC3,7,Liguria
2020-12-31,Pfizer/BioNTech,LIG,30-39,51,67,118,0,0,0,ITC,ITC3,7,Liguria
2020-12-31,Pfizer/BioNTech,LIG,40-49,39,129,168,0,0,0,ITC,ITC3,7,Liguria
2020-12-31,Pfizer/BioNTech,LIG,50-59,103,214,317,0,0,0,ITC,ITC3,7,Liguria
2020-12-31,Pfizer/BioNTech,LIG,60-69,93,49,141,0,1,0,ITC,ITC3,7,Liguria
2020-12-31,Pfizer/BioNTech,LIG,70-79,24,24,48,0,0,0,ITC,ITC3,7,Liguria
2020-12-31,Pfizer/BioNTech,LIG,80-89,15,58,73,0,0,0,ITC,ITC3,7,Liguria
2020-12-31,Pfizer/BioNTech,LIG,90+,8,43,51,0,0,0,ITC,ITC3,7,Liguria
2020-12-31,Pfizer/BioNTech,LOM,20-29,23,36,59,0,0,0,ITC,ITC4,3,Lombardia
2020-12-31,Pfizer/BioNTech,LOM,30-39,76,84,160,0,0,0,ITC,ITC4,3,Lombardia
2020-12-31,Pfizer/BioNTech,LOM,40-49,56,102,158,0,0,0,ITC,ITC4,3,Lombardia
2020-12-31,Pfizer/BioNTech,LOM,50-59,88,161,249,0,0,0,ITC,ITC4,3,Lombardia
2020-12-31,Pfizer/BioNTech,LOM,60-69,58,30,88,0,0,0,ITC,ITC4,3,Lombardia
2020-12-31,Pfizer/BioNTech,LOM,70-79,1,0,1,0,0,0,ITC,ITC4,3,Lombardia
2020-12-31,Pfizer/BioNTech,MAR,20-29,6,9,15,0,0,0,ITI,ITI3,11,Marche
2020-12-31,Pfizer/BioNTech,MAR,30-39,36,42,78,0,0,0,ITI,ITI3,11,Marche
2020-12-31,Pfizer/BioNTech,MAR,40-49,44,66,110,0,0,0,ITI,ITI3,11,Marche
2020-12-31,Pfizer/BioNTech,MAR,50-59,40,58,98,0,0,0,ITI,ITI3,11,Marche
2020-12-31,Pfizer/BioNTech,MAR,60-69,59,34,93,0,0,0,ITI,ITI3,11,Marche
2020-12-31,Pfizer/BioNTech,PAB,12-19,9,5,14,0,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2020-12-31,Pfizer/BioNTech,PAB,20-29,66,55,121,0,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2020-12-31,Pfizer/BioNTech,PAB,30-39,94,67,161,0,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2020-12-31,Pfizer/BioNTech,PAB,40-49,122,103,224,0,1,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2020-12-31,Pfizer/BioNTech,PAB,50-59,144,139,282,0,1,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2020-12-31,Pfizer/BioNTech,PAB,60-69,80,29,109,0,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2020-12-31,Pfizer/BioNTech,PAB,70-79,13,2,15,0,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2020-12-31,Pfizer/BioNTech,PAB,80-89,1,1,2,0,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2020-12-31,Pfizer/BioNTech,PAT,12-19,0,1,1,0,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2020-12-31,Pfizer/BioNTech,PAT,20-29,32,92,124,0,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2020-12-31,Pfizer/BioNTech,PAT,30-39,67,123,190,0,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2020-12-31,Pfizer/BioNTech,PAT,40-49,53,216,269,0,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2020-12-31,Pfizer/BioNTech,PAT,50-59,90,255,345,0,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2020-12-31,Pfizer/BioNTech,PAT,60-69,81,85,166,0,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2020-12-31,Pfizer/BioNTech,PAT,70-79,61,77,138,0,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2020-12-31,Pfizer/BioNTech,PAT,80-89,76,204,279,0,1,0,ITH,ITH2,4,Provincia Autonoma Trento
2020-12-31,Pfizer/BioNTech,PAT,90+,21,189,210,0,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2020-12-31,Pfizer/BioNTech,PIE,12-19,0,3,3,0,0,0,ITC,ITC1,1,Piemonte
2020-12-31,Pfizer/BioNTech,PIE,20-29,119,252,371,0,0,0,ITC,ITC1,1,Piemonte
2020-12-31,Pfizer/BioNTech,PIE,30-39,259,396,653,0,2,0,ITC,ITC1,1,Piemonte
2020-12-31,Pfizer/BioNTech,PIE,40-49,264,697,960,0,1,0,ITC,ITC1,1,Piemonte
2020-12-31,Pfizer/BioNTech,PIE,50-59,396,928,1321,0,3,0,ITC,ITC1,1,Piemonte
2020-12-31,Pfizer/BioNTech,PIE,60-69,266,230,496,0,0,0,ITC,ITC1,1,Piemonte
2020-12-31,Pfizer/BioNTech,PIE,70-79,19,16,35,0,0,0,ITC,ITC1,1,Piemonte
2020-12-31,Pfizer/BioNTech,PIE,80-89,22,35,57,0,0,0,ITC,ITC1,1,Piemonte
2020-12-31,Pfizer/BioNTech,PIE,90+,4,36,40,0,0,0,ITC,ITC1,1,Piemonte
2020-12-31,Pfizer/BioNTech,PUG,12-19,1,0,1,0,0,0,ITF,ITF4,16,Puglia
2020-12-31,Pfizer/BioNTech,PUG,20-29,72,132,204,0,0,0,ITF,ITF4,16,Puglia
2020-12-31,Pfizer/BioNTech,PUG,30-39,167,194,361,0,0,0,ITF,ITF4,16,Puglia
2020-12-31,Pfizer/BioNTech,PUG,40-49,190,232,422,0,0,0,ITF,ITF4,16,Puglia
2020-12-31,Pfizer/BioNTech,PUG,50-59,213,199,410,0,2,0,ITF,ITF4,16,Puglia
2020-12-31,Pfizer/BioNTech,PUG,60-69,130,65,195,0,0,0,ITF,ITF4,16,Puglia
2020-12-31,Pfizer/BioNTech,PUG,70-79,6,10,16,0,0,0,ITF,ITF4,16,Puglia
2020-12-31,Pfizer/BioNTech,PUG,80-89,8,11,19,0,0,0,ITF,ITF4,16,Puglia
2020-12-31,Pfizer/BioNTech,PUG,90+,0,10,10,0,0,0,ITF,ITF4,16,Puglia
2020-12-31,Pfizer/BioNTech,SAR,30-39,1,3,4,0,0,0,ITG,ITG2,20,Sardegna
2020-12-31,Pfizer/BioNTech,SAR,40-49,3,3,6,0,0,0,ITG,ITG2,20,Sardegna
2020-12-31,Pfizer/BioNTech,SAR,50-59,8,12,20,0,0,0,ITG,ITG2,20,Sardegna
2020-12-31,Pfizer/BioNTech,SAR,60-69,8,1,9,0,0,0,ITG,ITG2,20,Sardegna
2020-12-31,Pfizer/BioNTech,SAR,70-79,2,0,2,0,0,0,ITG,ITG2,20,Sardegna
2020-12-31,Pfizer/BioNTech,SIC,12-19,2,0,2,0,0,0,ITG,ITG1,19,Sicilia
2020-12-31,Pfizer/BioNTech,SIC,20-29,72,94,166,0,0,0,ITG,ITG1,19,Sicilia
2020-12-31,Pfizer/BioNTech,SIC,30-39,87,93,179,0,1,0,ITG,ITG1,19,Sicilia
2020-12-31,Pfizer/BioNTech,SIC,40-49,117,119,236,0,0,0,ITG,ITG1,19,Sicilia
2020-12-31,Pfizer/BioNTech,SIC,50-59,147,116,263,0,0,0,ITG,ITG1,19,Sicilia
2020-12-31,Pfizer/BioNTech,SIC,60-69,97,51,148,0,0,0,ITG,ITG1,19,Sicilia
2020-12-31,Pfizer/BioNTech,SIC,70-79,6,0,6,0,0,0,ITG,ITG1,19,Sicilia
2020-12-31,Pfizer/BioNTech,TOS,20-29,5,12,17,0,0,0,ITI,ITI1,9,Toscana
2020-12-31,Pfizer/BioNTech,TOS,30-39,11,16,27,0,0,0,ITI,ITI1,9,Toscana
2020-12-31,Pfizer/BioNTech,TOS,40-49,7,25,32,0,0,0,ITI,ITI1,9,Toscana
2020-12-31,Pfizer/BioNTech,TOS,50-59,19,40,58,0,1,0,ITI,ITI1,9,Toscana
2020-12-31,Pfizer/BioNTech,TOS,60-69,25,47,72,0,0,0,ITI,ITI1,9,Toscana
2020-12-31,Pfizer/BioNTech,TOS,70-79,48,86,133,0,1,0,ITI,ITI1,9,Toscana
2020-12-31,Pfizer/BioNTech,TOS,80-89,60,198,258,0,0,0,ITI,ITI1,9,Toscana
2020-12-31,Pfizer/BioNTech,TOS,90+,26,179,203,0,2,0,ITI,ITI1,9,Toscana
2020-12-31,Pfizer/BioNTech,UMB,20-29,9,17,26,0,0,0,ITI,ITI2,10,Umbria
2020-12-31,Pfizer/BioNTech,UMB,30-39,26,36,62,0,0,0,ITI,ITI2,10,Umbria
2020-12-31,Pfizer/BioNTech,UMB,40-49,30,70,100,0,0,0,ITI,ITI2,10,Umbria
2020-12-31,Pfizer/BioNTech,UMB,50-59,35,73,108,0,0,0,ITI,ITI2,10,Umbria
2020-12-31,Pfizer/BioNTech,UMB,60-69,36,13,49,0,0,0,ITI,ITI2,10,Umbria
2020-12-31,Pfizer/BioNTech,VDA,20-29,0,1,1,0,0,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2020-12-31,Pfizer/BioNTech,VDA,30-39,0,2,2,0,0,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2020-12-31,Pfizer/BioNTech,VDA,40-49,1,2,3,0,0,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2020-12-31,Pfizer/BioNTech,VDA,50-59,3,7,10,0,0,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2020-12-31,Pfizer/BioNTech,VDA,60-69,0,2,2,0,0,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2020-12-31,Pfizer/BioNTech,VEN,12-19,1,0,1,0,0,0,ITH,ITH3,5,Veneto
2020-12-31,Pfizer/BioNTech,VEN,20-29,93,255,348,0,0,0,ITH,ITH3,5,Veneto
2020-12-31,Pfizer/BioNTech,VEN,30-39,186,314,499,0,1,0,ITH,ITH3,5,Veneto
2020-12-31,Pfizer/BioNTech,VEN,40-49,201,562,763,0,0,0,ITH,ITH3,5,Veneto
2020-12-31,Pfizer/BioNTech,VEN,50-59,279,691,970,0,0,0,ITH,ITH3,5,Veneto
2020-12-31,Pfizer/BioNTech,VEN,60-69,234,162,396,0,0,0,ITH,ITH3,5,Veneto
2020-12-31,Pfizer/BioNTech,VEN,70-79,18,29,47,0,0,0,ITH,ITH3,5,Veneto
2020-12-31,Pfizer/BioNTech,VEN,80-89,24,74,98,0,0,0,ITH,ITH3,5,Veneto
2020-12-31,Pfizer/BioNTech,VEN,90+,6,92,98,0,0,0,ITH,ITH3,5,Veneto
2021-01-01,Moderna,FVG,20-29,1,0,1,0,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-01-01,Moderna,FVG,30-39,1,0,1,0,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-01-01,Moderna,FVG,40-49,1,0,1,0,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-01-01,Moderna,LAZ,30-39,1,0,1,0,0,0,ITI,ITI4,12,Lazio
2021-01-01,Pfizer/BioNTech,CAM,20-29,27,49,76,0,0,0,ITF,ITF3,15,Campania
2021-01-01,Pfizer/BioNTech,CAM,30-39,92,97,188,0,1,0,ITF,ITF3,15,Campania
2021-01-01,Pfizer/BioNTech,CAM,40-49,102,110,210,0,2,0,ITF,ITF3,15,Campania
2021-01-01,Pfizer/BioNTech,CAM,50-59,156,114,270,0,0,0,ITF,ITF3,15,Campania
2021-01-01,Pfizer/BioNTech,CAM,60-69,129,43,171,0,1,0,ITF,ITF3,15,Campania
2021-01-01,Pfizer/BioNTech,LAZ,12-19,0,2,2,0,0,0,ITI,ITI4,12,Lazio
2021-01-01,Pfizer/BioNTech,LAZ,20-29,56,210,266,0,0,0,ITI,ITI4,12,Lazio
2021-01-01,Pfizer/BioNTech,LAZ,30-39,230,369,599,0,0,0,ITI,ITI4,12,Lazio
2021-01-01,Pfizer/BioNTech,LAZ,40-49,269,571,840,0,0,0,ITI,ITI4,12,Lazio
2021-01-01,Pfizer/BioNTech,LAZ,50-59,442,688,1129,0,1,0,ITI,ITI4,12,Lazio
2021-01-01,Pfizer/BioNTech,LAZ,60-69,355,341,696,0,0,0,ITI,ITI4,12,Lazio
2021-01-01,Pfizer/BioNTech,LAZ,70-79,41,18,59,0,0,0,ITI,ITI4,12,Lazio
2021-01-01,Pfizer/BioNTech,LAZ,80-89,8,12,20,0,0,0,ITI,ITI4,12,Lazio
2021-01-01,Pfizer/BioNTech,LAZ,90+,3,4,7,0,0,0,ITI,ITI4,12,Lazio
2021-01-01,Pfizer/BioNTech,LIG,20-29,6,9,15,0,0,0,ITC,ITC3,7,Liguria
2021-01-01,Pfizer/BioNTech,LIG,30-39,9,12,21,0,0,0,ITC,ITC3,7,Liguria
2021-01-01,Pfizer/BioNTech,LIG,40-49,14,17,31,0,0,0,ITC,ITC3,7,Liguria
2021-01-01,Pfizer/BioNTech,LIG,50-59,17,44,61,0,0,0,ITC,ITC3,7,Liguria
2021-01-01,Pfizer/BioNTech,LIG,60-69,10,8,18,0,0,0,ITC,ITC3,7,Liguria
2021-01-01,Pfizer/BioNTech,LOM,20-29,0,1,1,0,0,0,ITC,ITC4,3,Lombardia
2021-01-01,Pfizer/BioNTech,LOM,30-39,2,4,6,0,0,0,ITC,ITC4,3,Lombardia
2021-01-01,Pfizer/BioNTech,LOM,40-49,0,6,6,0,0,0,ITC,ITC4,3,Lombardia
2021-01-01,Pfizer/BioNTech,LOM,50-59,3,5,8,0,0,0,ITC,ITC4,3,Lombardia
2021-01-01,Pfizer/BioNTech,LOM,60-69,1,1,2,0,0,0,ITC,ITC4,3,Lombardia
2021-01-01,Pfizer/BioNTech,LOM,70-79,1,0,1,0,0,0,ITC,ITC4,3,Lombardia
2021-01-01,Pfizer/BioNTech,PAB,30-39,2,1,3,0,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-01-01,Pfizer/BioNTech,PAB,50-59,3,0,3,0,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-01-01,Pfizer/BioNTech,PAT,20-29,5,6,11,0,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-01-01,Pfizer/BioNTech,PAT,30-39,7,10,17,0,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-01-01,Pfizer/BioNTech,PAT,40-49,7,42,49,0,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-01-01,Pfizer/BioNTech,PAT,50-59,6,35,41,0,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-01-01,Pfizer/BioNTech,PAT,60-69,9,16,25,0,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-01-01,Pfizer/BioNTech,PAT,70-79,4,7,11,0,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-01-01,Pfizer/BioNTech,PAT,80-89,10,25,35,0,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-01-01,Pfizer/BioNTech,PAT,90+,3,30,33,0,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-01-01,Pfizer/BioNTech,PIE,20-29,34,68,101,0,1,0,ITC,ITC1,1,Piemonte
2021-01-01,Pfizer/BioNTech,PIE,30-39,81,111,192,0,0,0,ITC,ITC1,1,Piemonte
2021-01-01,Pfizer/BioNTech,PIE,40-49,80,140,220,0,0,0,ITC,ITC1,1,Piemonte
2021-01-01,Pfizer/BioNTech,PIE,50-59,114,258,371,0,1,0,ITC,ITC1,1,Piemonte
2021-01-01,Pfizer/BioNTech,PIE,60-69,85,75,160,0,0,0,ITC,ITC1,1,Piemonte
2021-01-01,Pfizer/BioNTech,PIE,70-79,5,1,6,0,0,0,ITC,ITC1,1,Piemonte
2021-01-01,Pfizer/BioNTech,PUG,20-29,4,15,19,0,0,0,ITF,ITF4,16,Puglia
2021-01-01,Pfizer/BioNTech,PUG,30-39,16,23,39,0,0,0,ITF,ITF4,16,Puglia
2021-01-01,Pfizer/BioNTech,PUG,40-49,11,26,37,0,0,0,ITF,ITF4,16,Puglia
2021-01-01,Pfizer/BioNTech,PUG,50-59,17,17,34,0,0,0,ITF,ITF4,16,Puglia
2021-01-01,Pfizer/BioNTech,PUG,60-69,13,9,22,0,0,0,ITF,ITF4,16,Puglia
2021-01-01,Pfizer/BioNTech,SAR,30-39,3,2,5,0,0,0,ITG,ITG2,20,Sardegna
2021-01-01,Pfizer/BioNTech,SAR,40-49,3,4,7,0,0,0,ITG,ITG2,20,Sardegna
2021-01-01,Pfizer/BioNTech,SAR,50-59,3,11,14,0,0,0,ITG,ITG2,20,Sardegna
2021-01-01,Pfizer/BioNTech,SAR,60-69,8,0,8,0,0,0,ITG,ITG2,20,Sardegna
2021-01-01,Pfizer/BioNTech,SIC,20-29,67,80,147,0,0,0,ITG,ITG1,19,Sicilia
2021-01-01,Pfizer/BioNTech,SIC,30-39,85,96,181,0,0,0,ITG,ITG1,19,Sicilia
2021-01-01,Pfizer/BioNTech,SIC,40-49,99,87,186,0,0,0,ITG,ITG1,19,Sicilia
2021-01-01,Pfizer/BioNTech,SIC,50-59,102,95,197,0,0,0,ITG,ITG1,19,Sicilia
2021-01-01,Pfizer/BioNTech,SIC,60-69,93,44,137,0,0,0,ITG,ITG1,19,Sicilia
2021-01-01,Pfizer/BioNTech,SIC,70-79,8,1,9,0,0,0,ITG,ITG1,19,Sicilia
2021-01-01,Pfizer/BioNTech,TOS,20-29,50,124,174,0,0,0,ITI,ITI1,9,Toscana
2021-01-01,Pfizer/BioNTech,TOS,30-39,133,243,375,0,1,0,ITI,ITI1,9,Toscana
2021-01-01,Pfizer/BioNTech,TOS,40-49,133,283,416,0,0,0,ITI,ITI1,9,Toscana
2021-01-01,Pfizer/BioNTech,TOS,50-59,187,352,539,0,0,0,ITI,ITI1,9,Toscana
2021-01-01,Pfizer/BioNTech,TOS,60-69,158,127,285,0,0,0,ITI,ITI1,9,Toscana
2021-01-01,Pfizer/BioNTech,TOS,70-79,58,44,102,0,0,0,ITI,ITI1,9,Toscana
